Island,Observer,spec,Distance,Type,Mo,Day,Year,Transect,Station,Hour,CanopyCover,Rain,Wind,DetC
2,DG,COKI,38,1,6,18,94,7,20,1012,90,0,0,2
2,DG,COKI,50,1,6,18,94,7,20,1012,90,0,0,2
2,TS,COKI,28,4,5,26,94,8,2,655,100,0,1,2
2,TS,COKI,26,1,5,26,94,8,2,655,100,0,1,2
2,TS,COKI,65,1,5,26,94,8,3,725,90,0,2,1
2,TS,COKI,29,1,5,26,94,8,3,725,90,0,2,1
2,TS,COKI,70,1,5,26,94,8,3,725,90,0,2,1
2,TS,COKI,45,1,5,26,94,8,4,750,90,0,2,1
2,TS,COKI,55,1,5,26,94,8,4,750,90,0,2,1
2,TS,COKI,90,1,5,26,94,8,5,813,80,0,2,1
2,TS,COKI,80,1,5,26,94,8,6,842,20,0,2,2
2,TS,COKI,16,4,5,26,94,8,6,842,20,0,2,2
2,TS,COKI,18,1,5,26,94,8,6,842,20,0,2,2
2,TS,COKI,65,1,5,26,94,8,7,900,40,0,1,2
2,TS,COKI,50,1,5,26,94,8,8,920,80,0,2,1
2,TS,COKI,45,1,5,26,94,8,8,920,80,0,2,1
2,TS,COKI,90,1,5,26,94,8,8,920,80,0,2,1
2,TS,COKI,70,1,5,26,94,8,9,941,50,0,2,1
2,TS,COKI,70,1,5,26,94,8,10,1002,30,0,2,1
2,TS,COKI,48,1,5,26,94,8,11,1020,20,0,3,1
2,TS,COKI,50,1,5,26,94,8,12,1040,30,0,2,1
2,TS,COKI,80,1,5,26,94,8,13,1055,40,0,3,1
2,TS,COKI,45,1,5,26,94,8,14,1112,30,0,3,2
2,TS,COKI,35,1,5,26,94,8,15,1131,20,0,2,1
2,TS,COKI,48,1,5,26,94,8,15,1131,20,0,2,1
2,TS,COKI,36,1,5,28,94,7,13,646,10,0,2,2
2,TS,COKI,40,1,5,28,94,7,13,646,10,0,2,2
2,TS,COKI,24,1,5,28,94,7,13,646,10,0,2,2
2,TS,COKI,70,1,5,28,94,7,14,849,30,0,1,1
2,JL,COKI,125,1,6,18,94,7,15,645,50,0,0,1
2,JL,COKI,55,1,6,18,94,7,15,645,50,0,0,1
2,JL,COKI,150,1,6,18,94,7,16,717,100,0,0,2
2,JL,COKI,45,1,6,18,94,7,16,717,100,0,0,2
2,JL,COKI,50,1,6,18,94,7,18,912,90,0,0,2
2,JL,COKI,80,1,6,18,94,7,18,912,90,0,0,2
2,JL,COKI,21,2,6,18,94,7,18,912,90,0,0,2
2,JL,COKI,19,1,6,18,94,7,20,1012,100,0,0,2
2,JL,COKI,22,1,6,18,94,7,20,1012,100,0,0,2
2,JL,COKI,95,1,5,27,94,13,4,627,100,0,1,1
2,JL,COKI,60,1,5,27,94,13,4,627,100,0,1,1
2,JL,COKI,28,1,5,27,94,13,2,831,100,0,1,1
2,JL,COKI,175,1,5,27,94,13,1,950,100,0,2,1
2,JL,COKI,65,1,5,27,94,13,1,950,100,0,2,1
2,JL,COKI,125,1,5,27,94,13,6,1058,20,0,1,5
2,JL,COKI,90,1,5,28,94,13,8,742,20,0,1,2
2,JL,COKI,70,1,5,28,94,13,8,742,20,0,1,2
2,JL,COKI,65,1,5,28,94,13,9,808,0,0,1,1
2,JL,COKI,55,1,5,28,94,13,9,808,0,0,1,1
2,JL,COKI,200,1,5,28,94,13,10,841,10,0,2,5
2,JL,COKI,150,1,5,28,94,13,11,909,30,0,1,5
2,JL,COKI,38,1,5,28,94,13,12,947,10,0,1,1
2,JL,COKI,45,1,5,28,94,13,12,947,10,0,1,1
2,JL,COKI,60,1,5,28,94,13,14,1048,10,0,1,5
2,JL,COKI,55,1,5,28,94,13,14,1048,10,0,1,5
2,JL,COKI,100,1,5,28,94,13,14,1048,10,0,1,5
2,JL,COKI,95,1,5,28,94,13,15,1116,20,0,2,3
2,JL,COKI,70,1,5,31,94,18,1,651,30,0,0,5
2,JL,COKI,120,1,5,31,94,18,1,651,30,0,0,5
2,JL,COKI,45,1,5,31,94,18,2,707,0,0,1,5
2,JL,COKI,55,1,5,31,94,18,2,707,0,0,1,5
2,JL,COKI,80,1,5,31,94,18,2,707,0,0,1,5
2,JL,COKI,55,1,5,31,94,18,3,723,3,0,0,5
2,JL,COKI,50,1,5,31,94,18,3,723,3,0,0,5
2,JL,COKI,70,1,5,31,94,18,4,740,50,0,0,1
2,JL,COKI,29,1,5,31,94,18,5,759,80,0,0,1
2,JL,COKI,45,1,5,31,94,18,5,759,80,0,0,1
2,JL,COKI,37,1,5,31,94,18,6,814,70,0,1,3
2,JL,COKI,40,1,5,31,94,18,6,814,70,0,1,3
2,JL,COKI,110,1,5,31,94,18,6,814,70,0,1,3
2,JL,COKI,26,1,5,31,94,18,8,848,90,0,0,3
2,JL,COKI,34,1,5,31,94,18,8,848,90,0,0,3
2,JL,COKI,95,1,5,31,94,18,9,917,90,1,1,3
2,JL,COKI,90,1,5,31,94,18,9,917,90,1,1,3
2,JL,COKI,11,2,5,31,94,18,9,917,90,1,1,3
2,JL,COKI,48,1,5,31,94,18,10,936,100,0,0,3
2,JL,COKI,50,1,5,31,94,18,10,936,100,0,0,3
2,JL,COKI,75,1,5,31,94,18,11,954,100,0,0,3
2,JL,COKI,60,1,5,31,94,18,11,954,100,0,0,3
2,JL,COKI,38,1,6,1,94,17,1,640,0,0,0,3
2,JL,COKI,50,1,6,1,94,17,1,640,0,0,0,3
2,JL,COKI,120,1,6,1,94,17,1,640,0,0,0,3
2,JL,COKI,33,2,6,1,94,17,2,658,0,0,0,3
2,JL,COKI,45,1,6,1,94,17,2,658,0,0,0,3
2,JL,COKI,95,1,6,1,94,17,3,723,3,0,0,3
2,JL,COKI,110,1,6,1,94,17,3,723,3,0,0,3
2,JL,COKI,125,1,6,1,94,17,4,743,3,0,0,3
2,JL,COKI,45,2,6,1,94,17,4,743,3,0,0,3
2,JL,COKI,50,1,6,1,94,17,6,941,0,0,1,3
4,DG,COKI,90,1,6,5,94,6,1,608,10,0,1,3
4,DG,COKI,50,1,6,5,94,6,1,608,10,0,1,3
4,DG,COKI,65,1,6,5,94,6,2,626,30,0,1,3
4,DG,COKI,85,4,6,5,94,6,2,626,30,0,1,3
4,DG,COKI,70,1,6,5,94,6,2,626,30,0,1,3
4,DG,COKI,75,1,6,5,94,6,3,644,40,0,1,1
4,DG,COKI,80,1,6,5,94,6,4,658,70,0,1,5
4,DG,COKI,90,1,6,6,94,6,5,713,50,0,1,5
4,DG,COKI,80,1,6,6,94,6,5,713,50,0,1,5
4,DG,COKI,80,4,6,6,94,6,5,713,50,0,1,5
4,DG,COKI,170,1,6,6,94,6,6,726,40,0,1,5
4,DG,COKI,200,2,6,6,94,6,6,726,40,0,1,5
4,DG,COKI,220,1,6,6,94,6,6,726,40,0,1,5
4,DG,COKI,200,4,6,6,94,6,7,741,20,0,2,5
4,DG,COKI,230,1,6,6,94,6,7,741,20,0,2,5
4,DG,COKI,250,1,6,6,94,6,8,756,20,0,3,5
4,DG,COKI,250,4,6,6,94,6,8,756,20,0,3,5
4,DG,COKI,100,1,6,6,94,6,9,813,30,0,3,4
4,DG,COKI,170,1,6,6,94,6,9,813,30,0,3,4
4,DG,COKI,160,1,6,6,94,6,9,813,30,0,3,4
4,DG,COKI,100,1,6,6,94,6,10,828,60,0,3,5
4,DG,COKI,30,2,6,6,94,6,11,840,60,0,3,5
4,DG,COKI,170,1,6,6,94,6,11,840,60,0,3,5
4,DG,COKI,85,1,6,6,94,6,12,854,40,0,3,5
4,DG,COKI,100,1,6,6,94,6,13,907,30,0,3,3
4,DG,COKI,55,4,6,6,94,6,14,920,20,0,3,5
4,DG,COKI,55,4,6,6,94,6,14,920,20,0,3,5
4,DG,COKI,100,1,6,6,94,6,14,920,20,0,3,5
4,DG,COKI,50,1,6,6,94,6,15,935,20,0,3,5
4,DG,COKI,85,2,6,6,94,6,15,935,20,0,3,5
4,DG,COKI,100,1,6,6,94,6,16,953,20,0,3,5
4,DG,COKI,160,2,6,6,94,6,17,1006,20,0,3,4
4,DG,COKI,140,1,6,7,94,3,1,610,30,0,0,5
4,DG,COKI,70,1,6,7,94,3,2,626,30,0,0,1
4,DG,COKI,120,1,6,7,94,3,4,657,60,0,0,2
4,DG,COKI,60,1,6,7,94,3,6,731,50,0,1,2
4,DG,COKI,75,1,6,7,94,3,6,731,50,0,1,2
4,DG,COKI,13,2,6,7,94,3,6,731,50,0,1,2
4,DG,COKI,60,1,6,7,94,3,7,745,70,0,1,1
4,DG,COKI,60,1,6,7,94,3,7,745,70,0,1,1
4,DG,COKI,100,1,6,7,94,3,7,745,70,0,1,1
4,DG,COKI,55,1,6,7,94,3,8,800,40,0,1,1
4,DG,COKI,44,1,6,7,94,3,8,800,40,0,1,1
4,DG,COKI,70,1,6,7,94,3,9,814,50,0,2,1
4,DG,COKI,70,1,6,7,94,3,10,828,40,0,2,1
4,DG,COKI,38,4,6,7,94,3,10,828,40,0,2,1
4,DG,COKI,40,4,6,7,94,3,10,828,40,0,2,1
4,DG,COKI,60,1,6,7,94,3,11,843,30,0,1,1
4,DG,COKI,38,2,6,7,94,3,12,901,20,0,2,4
4,DG,COKI,120,1,6,7,94,3,14,941,20,0,2,1
4,DG,COKI,80,1,6,7,94,3,15,1000,10,0,2,5
4,DG,COKI,100,1,6,7,94,3,19,1113,20,0,2,2
4,DG,COKI,400,2,6,7,94,3,19,1113,20,0,2,2
4,DG,COKI,150,1,6,7,94,3,19,1113,20,0,2,2
4,JL,COKI,65,1,6,6,94,2,18,612,90,0,0,2
4,JL,COKI,75,1,6,6,94,2,17,627,100,0,1,2
4,JL,COKI,100,1,6,6,94,2,17,627,100,0,1,2
4,JL,COKI,80,1,6,6,94,2,16,642,90,0,0,2
4,JL,COKI,65,1,6,6,94,2,15,657,80,0,1,2
4,JL,COKI,35,1,6,6,94,2,14,711,90,0,1,3
4,JL,COKI,40,1,6,6,94,2,14,711,90,0,1,3
4,JL,COKI,85,1,6,6,94,2,13,727,80,0,1,2
4,JL,COKI,95,1,6,6,94,2,12,741,100,0,1,2
4,JL,COKI,85,1,6,6,94,2,12,741,100,0,1,2
4,JL,COKI,80,1,6,6,94,2,11,758,100,0,1,2
4,JL,COKI,60,1,6,6,94,2,10,816,100,0,0,5
4,JL,COKI,55,1,6,6,94,2,10,816,100,0,0,5
4,JL,COKI,75,1,6,6,94,2,7,904,30,0,1,2
4,JL,COKI,120,1,6,7,94,4,18,559,30,0,1,2
4,JL,COKI,95,1,6,7,94,4,19,613,50,0,1,2
4,JL,COKI,80,1,6,7,94,4,19,613,50,0,1,2
4,JL,COKI,140,1,6,7,94,4,19,613,50,0,1,2
4,JL,COKI,55,1,6,7,94,4,22,654,60,0,1,2
4,JL,COKI,90,1,6,7,94,4,22,654,60,0,1,2
4,JL,COKI,55,1,6,7,94,4,23,707,60,0,1,1
4,JL,COKI,95,1,6,7,94,4,23,707,60,0,1,1
4,JL,COKI,100,1,6,7,94,4,23,707,60,0,1,1
4,JL,COKI,80,1,6,7,94,4,24,721,80,0,0,2
4,JL,COKI,50,1,6,7,94,4,24,721,80,0,0,2
4,JL,COKI,95,1,6,7,94,4,25,734,60,0,1,1
4,JL,COKI,110,1,6,7,94,4,27,801,50,0,1,2
4,JL,COKI,85,1,6,7,94,4,28,814,40,0,0,1
4,JL,COKI,75,1,6,7,94,4,30,844,20,0,1,4
4,JL,COKI,75,1,6,7,94,4,30,844,20,0,1,4
4,JL,COKI,125,1,6,7,94,4,34,934,20,0,1,4
4,JL,COKI,150,1,6,7,94,4,35,946,10,0,1,5
4,JL,COKI,160,1,6,7,94,4,35,946,10,0,1,5
4,JL,COKI,32,4,6,7,94,4,36,1000,30,0,2,5
4,JL,COKI,65,1,6,8,94,5,1,605,90,1,1,3
4,JL,COKI,80,1,6,8,94,5,1,605,90,1,1,3
4,JL,COKI,140,1,6,8,94,5,2,616,90,2,1,5
4,JL,COKI,65,1,6,8,94,5,2,616,90,2,1,5
4,JL,COKI,70,1,6,8,94,5,2,616,90,2,1,5
4,JL,COKI,75,1,6,8,94,5,3,629,90,0,0,1
4,JL,COKI,85,1,6,8,94,5,3,629,90,0,0,1
4,JL,COKI,60,1,6,8,94,5,3,629,90,0,0,1
4,JL,COKI,75,1,6,8,94,5,6,708,50,0,0,2
4,JL,COKI,11,2,6,8,94,5,6,708,50,0,0,2
4,JL,COKI,95,1,6,8,94,5,7,726,90,0,1,5
4,JL,COKI,85,1,6,8,94,5,8,737,80,0,1,5
4,JL,COKI,75,1,6,7,94,5,10,802,90,0,1,1
4,JL,COKI,100,1,6,7,94,5,11,815,90,0,1,1
4,JL,COKI,95,1,6,7,94,5,11,815,90,0,1,1
4,JL,COKI,75,1,6,7,94,5,11,815,90,0,1,1
4,JL,COKI,110,1,6,7,94,5,12,829,90,0,1,1
4,JL,COKI,85,1,6,7,94,5,12,829,90,0,1,1
4,JL,COKI,55,1,6,7,94,5,13,842,100,0,0,1
4,JL,COKI,110,1,6,7,94,5,13,842,100,0,0,1
4,JL,COKI,80,1,6,7,94,5,14,855,90,0,1,4
4,JL,COKI,95,1,6,7,94,5,15,910,90,0,1,1
4,JL,COKI,90,1,6,7,94,5,16,923,90,0,0,1
4,JL,COKI,95,1,6,7,94,5,17,936,100,0,1,1
4,JL,COKI,25,2,6,7,94,5,17,936,100,0,1,1
4,JL,COKI,110,1,6,7,94,5,18,946,100,0,2,3
4,JL,COKI,60,2,6,7,94,5,19,1000,90,0,1,3
4,DG,COKI,80,1,6,9,94,9,1,609,70,0,1,5
4,DG,COKI,75,1,6,9,94,9,1,609,70,0,1,5
4,DG,COKI,45,1,6,9,94,9,2,630,70,0,0,2
4,DG,COKI,27,1,6,9,94,9,4,658,70,0,1,2
4,DG,COKI,60,1,6,9,94,9,5,712,60,0,0,4
4,DG,COKI,60,1,6,9,94,9,5,712,60,0,0,4
4,DG,COKI,90,1,6,9,94,9,7,740,40,0,1,1
4,DG,COKI,80,1,6,9,94,9,8,755,50,0,1,2
4,DG,COKI,55,1,6,9,94,9,8,755,50,0,1,2
4,DG,COKI,70,1,6,9,94,9,9,810,60,0,1,1
4,DG,COKI,75,1,6,9,94,9,12,908,80,0,1,2
4,DG,COKI,40,1,6,9,94,9,13,927,80,0,1,2
4,DG,COKI,40,1,6,9,94,9,13,927,80,0,1,2
4,DG,COKI,100,1,6,9,94,9,14,945,80,0,1,2
4,DG,COKI,38,1,6,9,94,9,16,1016,90,0,2,2
4,JL,COKI,150,1,6,10,94,7,1,615,20,0,0,2
4,JL,COKI,50,1,6,10,94,7,2,630,10,0,0,2
4,JL,COKI,90,1,6,10,94,7,2,630,10,0,0,2
4,JL,COKI,75,1,6,10,94,7,3,646,10,1,1,2
4,JL,COKI,65,1,6,10,94,7,3,646,10,1,1,2
4,JL,COKI,150,1,6,10,94,7,4,702,20,0,1,2
4,JL,COKI,175,1,6,10,94,7,5,717,30,0,1,2
4,JL,COKI,85,1,6,10,94,7,6,731,40,0,1,2
4,JL,COKI,85,1,6,10,94,7,6,731,40,0,1,2
4,JL,COKI,90,1,6,10,94,7,8,801,10,0,0,2
4,JL,COKI,17,4,6,10,94,7,9,815,10,0,1,2
4,JL,COKI,150,1,6,10,94,7,9,815,10,0,1,2
4,JL,COKI,125,1,6,10,94,7,12,912,30,0,1,4
4,JL,COKI,110,1,6,10,94,7,13,925,40,0,2,4
4,JL,COKI,80,1,6,10,94,7,16,1008,40,0,1,5
4,JL,COKI,85,1,6,10,94,7,16,1008,40,0,1,5
4,JL,COKI,90,1,6,10,94,7,17,1029,90,1,1,3
4,JL,COKI,65,1,6,10,94,7,18,1043,50,0,1,2
4,JL,COKI,70,1,6,5,94,2,19,553,20,0,0,4
4,JL,COKI,85,1,6,5,94,2,20,612,20,0,0,2
4,JL,COKI,95,1,6,5,94,2,20,612,20,0,0,2
4,JL,COKI,100,1,6,5,94,2,20,612,20,0,0,2
4,JL,COKI,80,1,6,5,94,2,21,627,20,0,0,5
4,JL,COKI,60,1,6,5,94,2,21,627,20,0,0,5
4,JL,COKI,50,1,6,5,94,2,22,642,30,0,0,2
4,JL,COKI,60,4,6,5,94,2,22,642,30,0,0,2
4,JL,COKI,40,2,6,5,94,2,22,642,30,0,0,2
4,JL,COKI,85,1,6,5,94,2,23,656,80,0,1,2
4,JL,COKI,100,1,6,5,94,2,23,656,80,0,1,2
4,JL,COKI,85,1,6,5,94,2,24,712,80,0,1,3
4,JL,COKI,60,1,6,5,94,2,24,712,80,0,1,3
4,JL,COKI,175,1,6,5,94,2,25,724,70,0,1,3
4,JL,COKI,110,4,6,5,94,2,25,724,70,0,1,3
4,JL,COKI,95,1,6,5,94,2,26,740,30,0,1,5
4,JL,COKI,31,2,6,5,94,2,27,754,20,0,1,5
4,JL,COKI,30,2,6,5,94,2,27,754,20,0,1,5
4,JL,COKI,95,1,6,5,94,2,30,843,50,0,1,1
4,JL,COKI,75,4,6,5,94,2,31,900,10,0,1,1
4,JL,COKI,29,2,6,5,94,2,31,900,10,0,1,1
4,JL,COKI,60,1,6,5,94,2,32,915,0,0,0,2
4,JL,COKI,80,1,6,5,94,2,35,1000,10,0,1,2
4,DG,COKI,70,1,6,10,94,8,3,624,10,0,2,1
4,DG,COKI,3,2,6,10,94,8,4,638,10,0,2,5
4,DG,COKI,40,1,6,6,94,4,1,604,100,0,0,2
4,DG,COKI,42,1,6,6,94,4,1,604,100,0,0,2
4,DG,COKI,60,1,6,6,94,4,3,650,100,0,1,2
4,DG,COKI,60,1,6,6,94,4,3,650,100,0,1,2
4,DG,COKI,60,1,6,6,94,4,4,707,70,0,1,2
4,DG,COKI,65,1,6,6,94,4,6,742,70,0,1,3
4,DG,COKI,60,1,6,6,94,4,10,852,50,0,2,2
4,DG,COKI,45,1,6,6,94,4,12,925,60,0,1,2
4,DG,COKI,80,1,6,6,94,4,12,925,60,0,1,2
4,DG,COKI,60,1,6,6,94,4,13,937,80,0,2,2
4,DG,COKI,75,1,6,6,94,4,14,958,40,0,2,2
4,DG,COKI,80,1,6,6,94,4,15,1011,20,0,2,2
4,DG,COKI,65,1,6,6,94,4,16,1024,30,0,2,1
4,DG,COKI,70,1,6,6,94,4,17,1039,30,0,2,2
4,DG,COKI,50,1,6,6,94,4,17,1039,30,0,2,2
4,DG,COKI,75,1,6,8,94,10,2,631,100,1,0,2
4,DG,COKI,50,1,6,8,94,10,6,736,90,0,1,1
4,DG,COKI,100,1,6,8,94,10,16,1021,80,0,1,2
4,JL,COKI,85,1,6,4,94,1,1,619,100,1,0,2
4,JL,COKI,80,1,6,4,94,1,1,619,100,1,0,2
4,JL,COKI,50,1,6,4,94,1,1,619,100,1,0,2
4,JL,COKI,70,1,6,4,94,1,2,636,100,1,0,2
4,JL,COKI,60,1,6,4,94,1,3,652,100,0,0,2
4,JL,COKI,80,1,6,4,94,1,3,652,100,0,0,2
4,JL,COKI,85,1,6,4,94,1,4,710,100,0,0,2
4,JL,COKI,41,1,6,4,94,1,4,710,100,0,0,2
4,JL,COKI,75,1,6,4,94,1,5,726,100,0,0,2
4,JL,COKI,50,1,6,4,94,1,5,726,100,0,0,2
4,JL,COKI,50,1,6,4,94,1,5,726,100,0,0,2
4,JL,COKI,95,1,6,4,94,1,6,742,100,0,0,2
4,JL,COKI,65,1,6,4,94,1,7,756,100,0,0,2
4,JL,COKI,85,1,6,4,94,1,8,820,80,0,0,2
4,JL,COKI,75,1,6,4,94,1,9,837,90,0,0,2
4,JL,COKI,65,1,6,4,94,1,11,909,70,0,1,2
4,JL,COKI,55,1,6,4,94,1,13,943,40,0,1,2
4,JL,COKI,75,1,6,4,94,1,13,943,40,0,1,2
4,DG,COKI,70,1,6,10,94,8,6,707,100,0,2,4
4,DG,COKI,45,1,6,10,94,8,7,721,10,0,2,1
4,DG,COKI,55,1,6,10,94,8,8,742,10,0,2,5
4,DG,COKI,50,1,6,10,94,8,9,804,10,0,2,5
4,DG,COKI,70,1,6,10,94,8,10,825,10,0,2,5
4,DG,COKI,55,1,6,10,94,8,11,844,10,0,2,5
4,DG,COKI,100,1,6,10,94,8,12,903,10,0,2,5
4,DG,COKI,100,1,6,10,94,8,12,903,10,0,2,5
4,DG,COKI,120,1,6,10,94,8,17,1009,10,0,2,1
